Date,EC,JY,BP,TY,FV,US,ES,NQ,EM,CL,NG,HO,GC,HG,SI,C_,S_,W_,SB,KC,CT,
20001221,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,-225716.0
20001222,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,-231316.0
20001226,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,-221458.0
20001227,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,-245693.0
20001228,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,-236533.0
20001229,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,-242165.0
20010102,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,-305985.0
20010103,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,-280726.0
20010104,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,-302213.0
20010105,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,-267765.0
20010108,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,-249285.0
20010109,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,-256731.0
20010110,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,-258633.0
20010111,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,-262692.0
